"V1","V2","V3","V4"
-1.48949259876792,-0.119155333629541,1.21167301283852,-0.621599533366612
-0.85101895868913,-1.64150846554073,0.402232291001688,0.413288212384035
1.61954455617708,-1.66228933296271,-0.023362046510293,0.872328996019364
4.73674285555973,-1.39418299914881,0.0566237659950281,-0.0602709271956993
2.13514133535386,-1.90860190615942,1.11229442912761,-0.214874086860669
1.10714943574469,-1.9428667469888,0.540166156204266,-0.378182289831383
2.04357593970316,-1.44209591954577,-1.39314885177241,0.335294279253044
-1.20810296248419,-1.65131525744168,-0.700690563273593,-0.334991053832363
-1.73493195073549,-2.21774490146382,-0.287744573587369,0.87117704585938
-0.715367219282533,-2.85766596429021,-1.26062701600453,-0.614594650855554
-1.13915967073223,-1.68323484997727,-1.21654029434589,0.170969101249381
-0.230546450735363,-2.41870480689883,1.28189302910993,0.256663989441826
-0.961088775820191,-0.659069158890296,1.87431243159294,-1.18165153626468
-0.797755730856336,-1.75958141181507,-0.676124956725648,-0.128626160405381
0.6080547830851,-1.54934133880367,0.598991231151691,0.228690065412721
-0.0976277807541716,-0.579215308754648,1.04309022304823,-0.385432605922199
-0.0802601320897779,-1.03047223729548,1.59350432918273,-0.801157661046135
3.26819651881863,-1.36591197306546,-0.298666428054766,-1.08367842530276
2.85938223682747,-0.647797960236098,1.11443665516644,0.188876810876286
2.4414216858047,-0.695303867456277,-1.08622930035986,-0.891562982410159
1.54605093479234,-0.898508851731006,-1.43305127175387,-0.6219882504961
1.27859443805469,-0.516148955931486,-1.0550739391869,-0.0846725001045155
2.11328862275195,-2.1805954798494,-0.497272399113134,-0.584432543873881
2.42593024015404,-2.06176139544846,-0.257813014034464,-1.03432458632516
2.17203503213674,-1.51292798104049,-0.41073717232085,-0.476396154384771
2.1419225752415,-1.19463506314808,-0.719935537540111,-0.644821308398764
3.21548151563943,-0.631146239704035,0.31379549299521,0.0649451632600306
3.76545094061449,-0.26493899812287,0.692286080624795,-0.00812268435747387
3.38786188124827,-0.00116993252454928,0.61599040432929,-0.210355238801973
2.45037238611749,-0.356470540077579,0.25412193332727,-0.478642592218378
1.60277852322284,-0.471500361014907,0.244113108957039,-0.121959699564384
3.19784554891431,-0.0604875484148037,1.12006807350548,-0.179082157526747
2.29578515296954,-0.164323760207649,-0.401826045292497,0.47110938561578
1.76394475185623,-0.40206318095327,0.580260215417673,0.633090110166134
4.10130727731901,-1.0707456460416,1.05427578668104,-0.120446387619966
5.65390395731459,-2.4657450238367,1.6832286497674,0.187278781116981
3.27843698001288,-0.861972330783071,1.60703080410548,0.297745740784935
1.9840866383108,-0.264744487899447,-0.0149932079378027,0.16835703039145
5.58608267199282,-0.675300900442388,0.570342363126867,-0.771951496412342
2.18074541791829,-0.780910454644027,0.671461131569395,-0.452743404527308
3.26023071299415,-0.761059011681901,1.45721964956824,0.569133256715024
2.78545643451094,-0.0195382523240701,1.45609414082723,-0.986008242650025
2.14277225993611,0.125529431038277,0.254993926524869,-0.247343519483748
1.33647012907303,-1.21422640635254,-1.34690749406816,-0.77558801818865
1.94551795958227,-0.322089794972613,0.681474878940743,-0.0394203400959903
-0.690554309999449,-0.66588587326652,0.13688911730098,0.206825503361926
-0.0604803853264424,0.644405734963246,0.628901344402644,0.141559578325963
0.0980416576976464,-0.670243029481762,0.557188703564037,-0.681634603817321
2.26081190708061,-0.798942285794668,-0.0501037576215345,0.249516672338794
2.45363809107865,0.517175970099095,1.2910601198642,-0.0718188595822556
2.76765454239092,0.247028348959744,-0.759086838799478,-0.999668279959445
1.11682361047032,-1.16811809228749,-1.04514091557887,0.708843201649519
2.31715120015621,-0.320166739319614,0.619451645749335,-0.431899062077805
2.89190358986272,-0.617188584970241,-0.591083298574249,-1.04763287578094
1.08339630568719,-0.787537990745526,1.3227255139175,-1.26654669464466
2.3990092281303,-2.07892407043222,1.26678079378359,-0.794254242465646
2.4655194267684,-0.916243581370453,-0.61143850678947,-0.304175213446779
-0.791152275497348,-0.979155365051591,1.1862992828772,-1.14579636106256
2.85240690741487,-1.17898304810009,1.3658779812241,-0.546157781360334
2.943237440687,-2.23636215988305,1.39743880276171,0.222485988600021
2.51823434039858,-0.643405658000181,-0.327240175317443,-1.34496785637209
2.22149809079166,-0.822518610199687,1.47625858509679,-0.237192126609507
2.67797151755681,-1.67983813051607,1.51352735421379,-0.66121761173157
3.85488204421511,-2.03085923746048,1.3284988887059,-0.316159807612795
1.9859753562846,-1.67753445815273,0.871296794114503,-0.318237110101188
2.41611946720588,-1.33982084099701,0.307077767563182,-0.652644031357387
3.48688955633904,-0.875897722369048,1.29806546032128,-0.940186368473652
4.20141369833141,-1.1326992378947,0.590538107371936,-0.923954384323333
1.66426754795504,-1.55686428828012,0.544043454886806,-0.698189111813208
2.78881579299058,-2.29905255671983,1.88304672694771,-0.51220766972176
5.57461140101589,-1.63098116450628,-0.150615027692761,-0.996689217111232
3.95745541489845,-1.81741821215283,0.139176046392867,-0.970615208181738
1.84675016801621,-1.67686684086239,-0.456738568607004,-0.963920721200132
3.20795426457312,-1.55412993734378,0.883363507009804,-0.538420808001891
0.970185953477798,-1.16981655128201,0.317869822903177,-1.0167005951945
6.58459965997222,-0.930626867710303,0.884644970366515,-1.26203052277188
0.275800011819578,-1.02892263234908,0.0108344808570444,-1.23755622818745
4.54729998421482,-1.50514955161162,1.97327573679126,-0.516844636085834
0.0767505628664114,-0.671645205852198,-0.502843284018952,0.629958061407466
3.45350557482779,-2.13293343027111,1.43166628020704,-0.239945103196794
0.338812093161757,-2.02835728293315,-0.0364693677429758,0.27192879479024
3.38225958096114,-0.646726814873544,2.08462088844115,0.318156751490666
2.22158921627541,-1.52719725869293,0.264726389023833,0.179892560366408
2.50951103697103,-1.50732912594882,0.588122919789315,0.0180032011968935
2.67622775753182,-1.5017997406409,0.824135796197621,-0.00743033885298009
0.883588999840288,-1.1409341910435,0.82285481400935,-0.797601036646831
0.475540426930051,-0.38305077744131,1.09930948768441,-0.89272668589477
3.35338825177246,-0.568095101481102,1.00529233366027,0.163467650871305
3.24569687694866,-0.949006360739547,0.82398479240184,0.564403785297403
