"pc1","pc2","pc3","pc4"
-1.20555277462268,0.474761739333374,-0.46790563747801,0.000864341944289859
1.17457393259164,1.27352255128147,-1.46216522873278,1.67843255286642
-3.58967803638013,0.515000726734588,-0.91588982900902,0.716146563801438
-2.13710293573951,1.0259613829826,-0.300507523560307,0.259498550966717
-1.14224095464255,-0.264715984746701,-0.409027763736049,0.731385359465849
-0.399559913508992,-0.106212154767406,-0.113605438063523,-0.39243276425425
-0.907436660539808,0.854732694027338,-0.587710837659789,0.749933358437
-1.26814542184392,0.809418069213957,-0.51406659961608,1.1576378381276
0.211198047831354,0.408456718362419,-0.836393678978499,0.922439013962688
-1.4414658969536,0.25413167709736,0.583553870857225,1.04948047284579
-0.583260418627176,1.32029532401912,-0.603489342148175,0.923455020469394
0.897863084862505,0.810707422557723,-0.111164977193237,0.988856284234324
-0.907317643268243,1.28757217618922,0.275278575029644,0.00629585539305866
-7.23375428881553,0.410677051084677,1.83811373601569,-0.431248716565171
-7.20399616114873,0.417860017585266,1.83078502532597,-0.486020121430428
-1.64890176748564,-0.712560811719644,-0.414000876006141,-0.481359005524137
-1.53890236152997,-0.721553977314126,-0.472084758165863,-0.485895215018026
-1.66017472709624,-0.598137439515962,-0.359604710122516,-0.430317053670372
-1.43475074670444,-0.755511415855777,-0.398226030607841,-0.532594118152272
-5.02953033890007,-0.584115839509165,0.759741102774096,-0.546100270775333
-5.0509586362466,-0.517978491189095,1.0792365229907,-0.59895659145179
-5.16487012127581,-0.359287915200104,0.894104996785419,-0.630575594708817
-2.0757953322596,-0.504472978600349,-0.355321382792969,-1.29283379187047
-2.06272200919939,-0.478778907566947,-0.318428902970176,-1.24807064768927
-2.17233270232191,-0.481686756587935,-0.339940473567396,-1.24955008282199
-2.1405753380709,-0.491747602035864,-0.316041865789167,-1.26457482048892
-2.12826572769979,-0.503661046783574,-0.313698690701391,-1.21158087342165
-2.10309056220785,-0.499191535909526,-0.306214771627045,-1.26831627410255
-5.30336207294959,-0.542161028450367,0.0828396722519825,-1.48115467530026
-5.13023739054312,-0.676641206321719,-0.0405466649329497,-1.56981035053053
-5.941476758873,-0.60896456743472,0.175983892317251,-1.12601285603923
-5.94753375021073,-0.603377372906652,0.307084674708755,-1.01896011920559
-5.91734497471246,-0.532516388171599,0.29113425705708,-1.01771556728694
-6.34162470111866,-0.668057888824611,0.396727532436626,-1.16759805589981
-4.2823423985868,0.412092402543439,0.957639908670132,-0.815534648894036
-3.21295655345284,0.717446176107444,0.607070790966718,-1.00987588924955
-2.37868558880283,-0.38301970772725,-0.967596004790527,-0.223123986929074
-1.73004865268359,-0.365765052503996,-1.35665134260863,-0.30038803177966
-2.20335828059477,-0.609453212946832,-0.356773565131063,-0.283543561655982
-3.76428054937442,-0.261707378074639,-0.614776034857756,-0.665457324583274
-2.6873910083913,0.00173058656529881,-0.699789267635741,-0.822791517301915
-2.29074049625961,0.0988496754611755,-0.453946495615159,-1.05370734491919
-2.13002175327016,0.0438853333692651,-0.928266677131862,-0.425857372142716
-1.53346373655087,0.0468875797452863,-0.474024301562138,-0.417467024973519
-2.27252897781881,0.421095536348824,-0.485738180822528,-0.839434738764348
-1.82629823084985,-0.135937094978224,-0.511372882637628,-0.586497446643334
-4.79952233919908,-0.899067448451581,1.0248940193811,0.521213433624121
-3.70488320666912,-0.706444204880855,-0.0414022906726049,0.160205829902888
-5.81662490970313,0.211467730094387,0.437689281089375,-0.633169288834843
-3.62267500113272,-0.525717005239194,0.702672787892611,-0.385679947433895
-4.30927574950449,-0.554999830729014,-0.774948058731854,-0.5230846785147
-3.9781476652028,-0.594762124299114,0.392428763427431,-0.0489791549850845
-4.39829103180467,-1.24690215266081,0.247972262110374,-0.137443911111357
-3.99516334072743,-0.28491154829663,0.981253117307737,0.192409775965567
-4.32147919583066,0.0554042595244535,0.145571380397494,-0.134655605723771
-3.92065001804707,-1.18423572485671,1.41116100741347,-0.470409679654165
-4.04380566825851,-0.530777225534627,-0.166834001990658,-0.228617501683303
-4.1029064529164,-0.544258383039246,0.830061304634279,-0.179523140971336
-5.35592986432196,-1.13928501601578,0.43963818434232,-0.309918081588434
-3.92641771441121,-1.54580546977792,-0.0175503125990356,0.443231629833762
-1.70528135556665,-0.546059804508875,1.03275728572605,0.19377690589588
-4.25271045915838,-0.627226796416737,1.09151988670202,-0.000798171030691491
-3.56564665456544,-0.88320342756925,-0.427015665422537,0.011962290510762
-4.58555132069101,-1.32905881821807,-0.306554502075656,0.0208070483972806
-2.57541774302876,-0.407320743464639,0.909920216792182,0.0970423681364973
-4.11944485395504,-1.18518478202527,0.0783821862225595,-0.330515268127943
-4.45772638591743,-1.24724834252423,0.176987841267848,0.347542650501688
-4.94766051489147,-0.391992459654517,-0.844882082989548,-0.00497896190529476
-4.99289432409532,-0.810086781459828,0.0933935584949282,-0.0286389613854415
-4.55055658111723,-0.282246413978142,0.137249000845548,-0.208206932413919
-3.72256102113176,-0.731816337598087,-0.00291274692913523,-0.59425763456741
-2.41313750426537,0.114604239710853,1.14347149659436,0.0051155556009565
-5.855794007976,-1.29425918986536,1.05837521089618,0.0186027591166952
-4.97071978062634,-0.915066674283856,0.875126822755033,-0.108511290668869
-5.00848886060567,-0.244811669956864,0.728012445550071,-0.204389904438005
-5.03799189220562,-0.367691925488804,-0.437805507037922,-0.303500720599692
-5.03753597017733,-0.476723691951776,-1.26959301244197,-0.0686562860682264
-3.85967956954686,-0.406510294798638,-0.428000132754828,-0.164342446809466
-4.66363708274499,-0.739526350109792,0.354437649799501,-0.174562409578506
-4.3867551261277,-0.555419145046132,-0.151000403846845,-0.342762343309589
-5.47722665158072,-0.55516449975243,1.46157881645699,-0.0994763953255525
-4.61653004154478,-0.881204936602859,-0.926719236086599,0.0994270050681415
-4.84982709313967,-0.872063906779268,1.32214664441819,0.0776330637532894
-3.76507227070101,-0.672919542084954,-0.49397523138741,-0.517139528492525
-3.93115079963162,-1.47077171963002,-0.000236805379612126,0.151896585414348
-4.37874315331923,-0.665625790606878,0.460390488344666,0.140195674871015
-5.93597555697758,0.0296841904987806,0.0985557612896809,-0.334173344007462
-5.65165752541562,0.083542040526895,0.890511721694214,0.242102897999892
-4.67385966289019,-0.664739797363363,0.365294760793773,-0.184316966033047
