"pc1","pc2","pc3","pc4"
-1.41137627964244,-0.0675399324910329,-0.652370425437909,-0.249073243774827
-2.59408677632496,-0.0281127241144802,-0.201272180020345,-0.793172497058851
-2.66341663690966,0.507489324653135,-0.848859332709133,-0.603532128584101
-1.08950815246754,0.740766036699619,-0.875370520849174,-0.160729817848116
-3.09404884435037,-0.64835210251826,-0.492150084661554,0.407741954918255
-3.13933877450313,-1.295375247961,-1.20038301958003,0.207651177920475
-1.42996837800422,0.123362492239962,1.36090987352865,-1.1694632810748
-2.31437517243085,-0.190957934597952,-0.341508272556702,-0.68662551995819
-5.35871736353063,-0.825370452773613,-0.823868065714695,0.320517594676622
-2.89328901721401,-0.624861260026442,-0.277786615055009,-0.457705645768308
-3.58160733922301,-1.26367381579368,-0.215716860551414,0.182468157241179
-1.66280518442886,-0.800166783604855,-0.332883276237066,0.170858396075881
-1.78341776496952,-0.48890083207649,0.60323998462975,0.702996944864134
0.0289179865610691,-0.644863858855501,0.108907891055199,-0.850798418595167
0.329304527764904,-0.346220248708041,0.292931015214977,-0.937624409871734
-2.60271778438732,1.30219010713027,-0.739918163463615,-0.957975849173124
-2.64758461191788,1.31570948469108,-0.740188003633358,-0.950250325932181
3.03229195203553,0.558977784962482,0.317821069376146,-0.565182987540954
2.6653898309685,0.496062785971705,0.39128819686327,-0.937129032652615
2.58843208086624,0.233421177021528,0.0913659913149072,-1.16347137232119
3.26585784981537,0.264423376709611,-0.0545797494969682,-1.18282034737537
-0.709706581618937,-1.37877649801742,1.29532786149121,-0.437000184268237
-0.229646267714041,-1.12039421360038,0.837628089280664,-0.374047285654498
0.0406236449540128,-0.7139946061013,0.698154074647661,-0.505196565575086
1.10066410540313,-0.516250165230458,1.13935304571836,-0.671969263752862
1.07826124036437,-0.782436352789102,1.33437120411592,-0.450047539073822
0.730824151163834,-0.837558556686298,0.916687230437049,-0.480387062285821
0.360361425745599,-0.754159730104509,0.912010618152056,-0.607045458595729
1.35711895819435,-1.13112608498113,0.929615535389233,-0.402702611622386
1.2924793552431,-0.792205893210236,1.52235000335691,-0.235042369670879
1.82400452976858,0.0174327908281521,1.69052619324494,-0.322702916391744
1.41324020743983,-0.146754371077597,1.65684269491812,-0.612563277126498
0.775029682937514,0.343469818554374,1.41519518677355,-0.221861780925333
0.695737606365106,-0.0986887085094794,1.7472418775053,-0.282226708880401
1.12769622019035,-1.59586020205831,1.77157333994511,-1.48654581983578
1.25316268940254,-1.63195739130883,1.79658145492732,-1.49023497055533
0.2040634099615,-0.777009458500471,2.67953768575919,-0.653071092607971
1.72477490289925,-0.74509009746875,1.63797934655272,-0.806220141517576
2.08270625149661,-0.881857118475559,1.96072141148031,-1.26013425490615
2.01375174857758,-0.428687373287328,0.847043592038695,-1.22091236845151
1.44875122657911,-0.102263219314055,0.605961458377992,-0.3594953143461
-0.512409755373388,0.0983889812097825,0.820691588013706,-1.27085758802173
-0.295693467349663,0.918676941986684,1.55138609073454,-1.00694598558782
0.104963607455494,0.890072125468791,1.19919807723244,-1.27653431576307
-0.178801025285078,0.787294003082756,1.41931688212643,-1.60326394764892
-1.17051639262863,0.818355071766552,1.64947883010026,-1.10683673994732
-2.26282784570586,0.806582784798612,0.735673826881449,-0.875336188961186
-3.04207474335292,1.0408900883644,1.12359447470692,-1.0602808977766
-1.04267361108019,0.128785572787824,0.935724104227064,-1.12729490957867
-1.02806975396234,1.26087670818139,1.70932565354292,-1.52704264510779
-1.07220646223617,0.541632768405028,1.23885618636056,-1.53253268406387
3.14944703993036,-0.331156973479939,1.57628793148577,-1.03491122328334
-0.317492463032438,0.215704414879081,0.47648880472448,-1.12922281835523
1.48582850942417,0.0785079443567693,0.924466926141708,-1.82406929791804
1.28659040599161,-0.468323794177036,0.041868426335022,-1.61462986953094
3.18399985176898,-0.400081199010483,1.55068090535985,-0.474897857767391
1.37451660248578,-0.68349232451603,2.33439565915271,-1.19302436065204
2.48321187574865,-0.719694243534548,1.02346863208317,-1.5433685282908
3.47666932941651,0.0782844581070135,1.30370942238021,-1.73260543911582
0.530471847576057,-0.184868191835334,0.746533827587554,-1.21785215335051
2.33540353817936,0.29518960239681,1.14424547766354,-1.1117452333012
-0.216663569575632,-0.292955198807033,0.264776192562701,-0.862330637397265
2.98466768848106,-1.67113885814438,1.20047314067733,-0.735817773682993
2.6566228503129,-0.59357855117839,1.2651853677258,-1.45791993441901
1.17370372127953,-1.02837629238173,1.15643682773506,-1.38321235681809
1.59184783706429,0.352938953468104,0.107330834587937,-2.07097900877063
1.84648656493128,-0.729243403060845,0.321851204785673,-0.758834626307451
